Ticker,Last Alert Date,Close,Stop Loss,Buy Price,Target,Short_SL,Call,Status
SICALLOG.NS,2024-08-19,177,134.01,121.12,,175.6,Long,Open
SIDDHA.BO,2024-09-25,9,8.12,,10.07,10.9,Short,Close
SIEL.BO,2024-10-08,61,57.0,57.69,,66.0,Long,Open
SIELFNS.BO,2024-09-30,72,10.27,,78.13,80.01,Short,Close
SIEMENS.NS,2024-10-08,7677,6502.75,7066.42,,7550.0,Long,Open
SIGIND.NS,2024-09-24,72,72.55,,80.68,88.65,Short,Close
SIGMA.NS,2024-08-27,370,341.1,,410.13,431.65,Short,Close
SIKA.BO,2024-10-09,2593,2321.0,2597.49,,2750.0,Long,Open
SIKKO.NS,2024-09-10,97,69.85,,113.39,124.9,Short,Close
SIKOZY.BO,2024-09-26,1,1.1,1.18,,1.24,Long,Open
SIL.NS,2024-09-18,26,21.25,,29.0,29.5,Short,Close
SILGO.NS,2024-10-08,44,32.59,40.88,,46.0,Long,Open
SILINV.NS,2024-10-01,576,530.0,,593.65,604.2,Short,Close
SILLYMONKS.NS,2024-10-04,24,16.25,21.44,,24.97,Long,Open
SILVERO.BO,2024-10-07,4,4.25,3.95,,4.69,Long,Open
SILVERTUC.NS,2024-08-02,729,530.1,,789.19,815.0,Short,Close
SILVOAK.BO,2024-09-12,136,45.79,80.58,,91.77,Long,Open
SIMBHALS.NS,2024-09-27,25,22.85,,26.61,26.88,Short,Close
SIMMOND.BO,2024-10-08,125,83.98,113.95,,131.9,Long,Open
SIMPLEXCAS.BO,2024-10-01,316,167.25,,331.26,334.35,Short,Close
SIMPLEXINF.NS,2024-09-30,217,128.02,,241.42,254.7,Short,Close
SIMPLXMIL.BO,2024-08-13,6933,1925.05,3939.64,,4254.0,Long,Open
SIMPLXPAP.BO,2024-09-25,2900,1586.9,,3061.5,3115.0,Short,Close
SIMPLXREA.BO,2024-09-23,192,150.0,,227.0,231.0,Short,Close
SIMRAN.BO,2024-09-06,209,105.5,,247.04,251.05,Short,Close
SINCLAIR.BO,2024-08-22,99,,,112.45,113.95,Short,Close
SINDHUTRAD.BO,2024-10-08,27,21.28,20.47,,25.45,Long,Open
SINGER.BO,2024-10-08,86,81.5,79.06,,102.5,Long,Open
SINNAR.BO,2024-10-04,778,715.05,741.0,,797.0,Long,Open
SINTERCOM.NS,2024-09-30,159,125.11,,168.32,170.05,Short,Close
SIPL.BO,2024-10-01,14,10.51,13.31,,14.95,Long,Open
SIRCA.NS,2024-09-24,333,298.0,,354.5,357.0,Short,Close
SIS.NS,2024-08-02,403,400.0,,451.72,456.3,Short,Close
SITAENT.BO,2024-09-24,84,32.05,64.54,,71.5,Long,Open
SITINET.NS,2024-09-24,1,0.5,0.85,,1.14,Short,Close
SIYSIL.NS,2024-10-04,524,471.6,473.23,,491.9,Long,Open
SJVN.NS,2024-09-27,121,114.55,129.06,,134.89,Long,Open
SKCIL.BO,2024-10-09,223,195.0,215.6,,222.65,Long,Open
SKFINDIA.NS,2024-09-16,5375,4024.5,,5485.69,5550.0,Short,Close
SKIL.NS,2024-08-09,5,3.7,,7.4,7.6,Short,Close
SKIPPER.NS,2024-10-08,522,323.05,462.88,,513.8,Long,Open
SKMEGGPROD.NS,2024-10-09,254,234.05,250.36,,255.65,Long,Open
SKPMIL.BO,2024-10-09,41,38.82,39.31,,47.44,Long,Open
SKPSEC.BO,2024-10-08,174,129.0,154.67,,200.0,Long,Open
SKRABUL.BO,2024-10-04,22,20.0,19.17,,23.87,Long,Open
SKYGOLD.BO,2024-09-23,2941,902.1,2529.18,,2830.0,Long,Open
SKYIND.BO,2024-10-09,169,96.15,166.34,,187.8,Long,Open
SKYLMILAR.BO,2024-09-06,20,12.45,,23.22,23.63,Short,Close
SLSTLQ.BO,2024-10-03,35,38.71,,37.93,47.6,Short,Close
SMARTLINK.NS,2024-09-25,258,281.15,,338.85,338.85,Short,Close
SMCGLOBAL.NS,2024-09-20,149,149.55,,164.52,167.0,Short,Close
SMFIL.BO,2024-09-27,7,4.9,,8.11,8.25,Short,Close
SMIFS.BO,2024-09-25,84,45.79,,99.56,99.84,Short,Close
SML.BO,2024-10-04,31,24.76,,32.6,34.49,Short,Close
SMLISUZU.NS,2024-10-01,1821,1890.15,1852.88,,1959.0,Long,Open
SMLT.BO,2024-10-08,184,164.0,175.46,,204.65,Long,Open
SMRUTHIORG.BO,2024-09-05,137,142.1,,151.93,153.7,Short,Close
SMSLIFE.NS,2024-09-09,1427,626.45,,1737.16,1749.65,Short,Close
SMSPHARMA.NS,2024-10-01,343,175.25,358.91,,376.65,Long,Open
SNL.BO,2024-09-23,427,355.1,,488.96,497.95,Short,Close
SNOWMAN.NS,2024-10-08,79,71.11,76.06,,91.65,Long,Open
SOBHA.NS,2024-09-23,1700,1751.3,,2052.5,2070.0,Short,Close
SODFC.BO,2024-09-03,103,92.0,,119.29,123.3,Short,Close
SOFTSOL.BO,2024-09-26,546,215.0,411.08,,450.0,Long,Open
SOFTTECH.NS,2024-10-01,358,314.0,,373.65,377.0,Short,Close
SOLARA.NS,2024-09-27,736,366.7,,806.51,830.0,Short,Close
SOLARINDS.NS,2024-09-26,11238,9967.55,,11687.64,11799.35,Short,Close
SOLIDSTON.BO,2024-10-07,34,31.15,33.5,,39.59,Long,Open
SOLIMAC.BO,2024-09-27,112,91.6,92.76,,106.39,Long,Open
SOMANYCERA.NS,2024-10-07,711,676.95,,728.31,739.9,Short,Close
SOMATEX.NS,2024-10-08,39,32.21,38.23,,43.57,Long,Open
SOMICONVEY.NS,2024-10-09,155,143.01,152.98,,155.02,Long,Open
SONACOMS.BO,2024-09-23,673,565.05,,761.8,767.8,Short,Close
SONAL.BO,2024-10-09,121,95.0,116.4,,132.0,Long,Open
SONALAD.BO,2024-10-08,71,69.8,,73.49,74.99,Short,Close
SONATSOFTW.NS,2024-09-06,578,496.5,,691.9,697.2,Short,Close
SOTL.NS,2024-10-09,562,501.5,555.49,,573.0,Long,Open
SOURCENTRL.BO,2024-10-03,203,78.0,,233.7,237.9,Short,Close
SOUTHBANK.NS,2024-06-20,24,13.75,,28.6,28.82,Short,Close
SOUTHERNIN.BO,2024-09-18,22,15.55,,26.8,26.8,Short,Close
SOUTHMG.BO,2024-10-08,360,315.0,,374.25,378.75,Short,Close
SOUTHWEST.NS,2024-09-05,121,98.1,,151.75,154.0,Short,Close
SOUTLAT.BO,2024-09-26,29,24.73,,33.88,34.38,Short,Close
SOVERDIA.BO,2024-10-09,49,26.25,45.24,,60.29,Long,Open
SPAL.NS,2024-09-27,898,521.05,,1013.69,1041.85,Short,Close
SPANDANA.NS,2024-08-30,556,786.35,,630.08,636.0,Short,Close
SPARC.NS,2024-08-27,207,325.1,,235.18,239.85,Short,Close
SPCAPIT.BO,2024-10-08,51,50.25,50.46,,58.5,Long,Open
SPECFOOD.BO,2024-10-04,24,19.31,,25.81,26.06,Short,Close
SPECIALITY.NS,2024-09-10,169,169.15,,178.45,179.6,Short,Close
SPECTRA.BO,2024-10-09,5,4.28,,5.06,5.18,Short,Close
SPELS.BO,2024-09-17,192,116.25,,239.5,239.5,Short,Close
SPENCERS.NS,2024-09-25,101,75.0,,107.05,112.5,Short,Close
SPENTA.BO,2024-10-09,130,112.0,119.38,,141.5,Long,Open
SPENTEX.NS,2024-05-21,280,125.0,,280.0,280.0,Short,Close
SPIC.NS,2024-09-23,83,80.79,,86.64,96.63,Short,Close
SPICEJET.BO,2024-10-08,66,56.35,58.66,,69.25,Long,Open
SPLIL.NS,2024-09-13,58,54.0,,62.57,62.89,Short,Close
SPLPETRO.NS,2024-08-19,784,521.25,,889.51,899.0,Short,Close
SPMLINFRA.NS,2024-10-09,254,230.65,241.59,,302.9,Long,Open
SPORTKING.BO,2024-10-08,119,106.45,112.71,,119.35,Long,Open
SPSINT.BO,2024-08-12,37,5.37,35.51,,35.51,Long,Open
SPSL.BO,2024-09-25,18,13.07,,23.14,24.3,Short,Close
SPTL.NS,2024-06-07,1,1.9,0.86,,1.25,Short,Close
SPTRSHI.BO,2024-10-07,41,37.3,38.63,,40.85,Long,Open
SPYL.NS,2024-08-26,42,2.15,,90.45,90.6,Short,Close
SRAMSET.BO,2024-08-28,410,230.05,574.61,,636.0,Long,Open
SRECR.BO,2024-09-23,70,67.1,62.83,,65.3,Long,Open
SREEL.NS,2024-07-31,279,190.05,,325.33,331.25,Short,Close
SRESTHA.BO,2024-10-07,1,0.75,,0.93,0.93,Short,Close
SRF.NS,2024-09-05,2335,2210.0,,2637.5,2649.0,Short,Close
SRGHFL.BO,2024-09-09,340,260.0,,349.88,399.45,Short,Close
SRHHYPOLTD.NS,2024-10-04,772,550.0,709.85,,794.0,Long,Open
SRIKPRIND.BO,2024-10-01,37,30.67,34.85,,37.4,Long,Open
SRINACHA.BO,2024-10-07,38,35.61,37.06,,42.0,Long,Open
SRIND.BO,2024-09-23,2,1.2,1.25,,1.26,Long,Open
SRMCL.BO,2024-10-09,93,50.53,86.49,,99.04,Long,Open
SRMENERGY.BO,2024-10-08,19,16.75,17.81,,21.25,Long,Open
SRPL.NS,2024-10-07,1,0.99,1.14,,1.22,Long,Open
SRTRANSFIN.NS,2023-02-09,1234,1146.0,,1312.72,1317.45,Short,Close
SSLEL.BO,2024-09-17,373,247.15,,407.74,415.95,Short,Close
SSPDL.BO,2024-09-26,20,18.05,,26.45,27.43,Short,Close
SSWL.NS,2024-08-27,215,211.05,,234.51,236.47,Short,Close
SSWRL.BO,2024-10-09,39,34.2,39.83,,44.7,Long,Open
STANCAP.BO,2024-09-30,2,,,1.66,1.67,Short,Close
STANROS.BO,2024-09-30,85,77.3,88.5,,92.7,Long,Open
STAR.NS,2024-09-23,1505,900.55,1299.96,,1431.0,Long,Open
STARCEMENT.NS,2024-10-01,209,189.92,205.07,,217.24,Long,Open
STARCOM.BO,2024-10-01,138,49.52,116.75,,146.8,Long,Open
STARDELTA.BO,2024-10-09,840,680.5,769.95,,853.8,Long,Open
STARLIT.BO,2024-07-12,3,3.81,,6.63,6.79,Short,Close
STARLITE.BO,2024-09-03,4,2.29,3.11,,3.28,Long,Open
STARLOG.BO,2024-09-18,49,29.41,,60.56,63.21,Short,Close
STARPAPER.NS,2024-08-26,219,233.5,,245.86,246.99,Short,Close
STARTECK.BO,2024-09-18,272,204.3,254.15,,278.15,Long,Open
STCINDIA.NS,2024-09-13,165,120.0,,191.55,194.99,Short,Close
STCORP.BO,2024-09-17,12,21.48,,18.14,18.41,Short,Close
STDBAT.BO,2024-10-08,83,76.5,77.11,,88.8,Long,Open
STDSFAC.BO,2024-09-23,70,49.0,,76.42,77.9,Short,Close
STEELCAS.BO,2024-09-27,757,612.95,,810.22,850.15,Short,Close
STEELCITY.NS,2024-10-08,95,92.15,89.82,,105.0,Long,Open
STEELXIND.NS,2024-08-26,12,13.6,,14.46,14.76,Short,Close
STEL.NS,2024-09-27,530,406.6,,586.5,586.5,Short,Close
STELLAR.BO,2024-10-01,6,3.9,5.9,,6.49,Long,Open
STEP2COR.BO,2024-10-04,38,27.88,32.75,,35.0,Long,Open
STERTOOLS.NS,2024-10-08,569,355.05,553.96,,610.7,Long,Open
STHINPA.BO,2024-09-11,98,68.6,,104.65,105.5,Short,Close
STL.BO,2024-06-14,23,45.91,,27.79,28.0,Short,Close
STLSTRINF.BO,2024-10-08,34,30.02,32.46,,37.8,Long,Open
STLTECH.NS,2024-08-27,123,115.65,,139.55,140.95,Short,Close
STOVACQ.BO,2024-10-01,3332,3019.0,,3540.04,3595.05,Short,Close
STOVEKRAFT.NS,2024-10-08,887,556.05,837.09,,911.0,Long,Open
STRGRENWO.BO,2024-09-18,50,26.79,35.4,,58.7,Long,Open
STRLGUA.BO,2024-08-12,42,12.64,31.41,,31.41,Long,Open
STURDY.BO,2024-08-23,0,0.48,,0.44,0.45,Short,Close
STYLAMIND.BO,2024-09-27,2193,1406.8,2008.26,,2260.6,Long,Open
STYRENIX.NS,2024-10-01,2407,1524.1,,2589.39,2629.85,Short,Close
SUBEXLTD.NS,2024-10-03,26,28.15,,28.82,29.27,Short,Close
SUBROS.NS,2024-09-24,690,629.0,,786.19,793.55,Short,Close
SUBSM.BO,2024-06-27,25,13.46,22.28,,24.61,Long,Open
SUCROSA.BO,2024-09-30,20,11.7,16.88,,18.4,Long,Open
SUDAI.BO,2024-09-23,63,41.71,56.23,,58.42,Long,Open
SUDARSCHEM.NS,2024-10-08,1039,680.0,988.75,,1149.0,Long,Open
SUDTIND-B.BO,2024-10-03,20,12.31,,21.64,22.12,Short,Close
SUGALDAM.BO,2024-09-04,75,23.41,44.87,,50.68,Long,Open
SUJALA.BO,2024-07-23,33,17.55,34.61,,36.57,Long,Open
SUKHJITS.BO,2024-10-09,560,512.0,547.58,,599.45,Long,Open
SULABEN.BO,2024-10-07,6,4.98,5.59,,6.15,Long,Open
SUMEDHA.BO,2024-08-21,54,35.99,,63.75,65.89,Short,Close
SUMEETINDS.NS,2024-09-17,5,2.0,3.23,,4.08,Long,Open
SUMERUIND.BO,2024-10-09,2,1.97,2.02,,2.28,Long,Open
SUMICHEM.NS,2024-09-17,540,380.05,,616.3,628.0,Short,Close
SUMIT.NS,2024-09-27,134,65.4,,156.73,157.0,Short,Close
SUMMITSEC.NS,2024-10-08,2637,1155.0,2513.54,,2847.95,Long,Open
SUNCITYSY.BO,2024-09-13,27,3.8,25.17,,26.62,Long,Open
SUNDARAM.NS,2024-07-12,3,2.05,,3.65,3.95,Short,Close
SUNDARMFIN.NS,2024-09-12,5298,4048.0,4722.58,,5166.0,Long,Open
SUNDARMHLD.NS,2024-10-08,333,325.0,326.52,,360.95,Long,Open
SUNDRMBRAK.NS,2024-09-10,947,615.25,,1239.13,1260.0,Short,Close
SUNDRMFAST.NS,2024-08-13,1440,1205.9,1336.38,,1457.9,Long,Open
SUNFLAG.NS,2024-09-26,219,213.05,,245.85,248.4,Short,Close
SUNGOLD.BO,2024-09-25,3,2.57,,3.27,3.27,Short,Close
SUNILAGR.BO,2024-10-09,143,133.0,137.0,,143.0,Long,Open
SUNILTX.BO,2024-10-07,63,60.05,63.05,,63.05,Long,Open
SUNLOC.BO,2024-09-13,85,71.12,,95.01,97.35,Short,Close
SUNPHARMA.NS,2024-06-24,1931,949.5,1482.01,,1529.85,Long,Open
SUNRAJDI.BO,2024-10-01,12,8.67,10.68,,11.55,Long,Open
SUNSHIEL.BO,2024-09-16,909,730.2,,1003.0,1015.0,Short,Close
SUNTECK.NS,2024-09-26,570,406.55,,597.94,604.9,Short,Close
SUNTV.NS,2024-10-01,809,567.6,,847.95,853.7,Short,Close
SUPER.BO,2024-09-23,1532,1351.1,,1662.5,1680.0,Short,Close
SUPERBAK.BO,2024-10-09,29,26.11,,30.65,31.2,Short,Close
SUPERHOUSE.NS,2024-09-10,222,207.2,216.84,,234.9,Long,Open
SUPERIOR.BO,2024-10-09,2,1.3,1.48,,1.68,Long,Open
SUPERSPIN.NS,2024-09-25,11,7.76,,13.73,13.73,Short,Close
SUPERTEX.BO,2024-10-09,11,9.25,10.56,,11.25,Long,Open
SUPRAJIT.NS,2024-09-10,507,398.05,529.24,,556.95,Long,Open
SUPREME.BO,2024-10-01,86,52.5,,95.42,97.23,Short,Close
SUPREMEENG.NS,2024-09-18,4,0.65,3.01,,3.32,Long,Open
SUPREMEIND.NS,2024-10-07,5449,4920.05,5297.54,,5500.0,Long,Open
SUPTANERY.BO,2024-09-10,11,7.76,,14.16,14.4,Short,Close
SURAJ.BO,2024-09-25,575,591.0,508.89,,535.55,Long,Open
SURAJLTD.BO,2024-09-27,444,,,459.49,467.65,Short,Close
SURANASOL.NS,2024-10-09,59,34.06,54.64,,65.38,Long,Open
SURANAT&P.NS,2024-09-19,23,14.25,,25.09,25.7,Short,Close
SURFI.BO,2024-10-01,16,12.58,15.99,,17.48,Long,Open
SURJIND.BO,2024-09-09,71,77.0,,73.96,83.9,Short,Close
SURYAAMBA.BO,2024-09-10,152,153.0,,164.79,184.0,Short,Close
SURYALA.BO,2024-09-17,395,322.6,,420.95,425.95,Short,Close
SURYALAXMI.NS,2024-10-08,87,84.8,81.86,,99.0,Long,Open
SURYAROSNI.NS,2024-10-03,692,549.3,,726.97,736.95,Short,Close
SURYODAY.NS,2024-10-08,170,168.3,166.91,,190.2,Long,Open
SURYVANSP.BO,2024-09-18,25,20.43,,27.45,29.7,Short,Close
SUTLEJTEX.NS,2024-08-26,63,54.15,,76.19,77.3,Short,Close
SUULD.NS,2024-09-30,5,5.0,,5.07,5.15,Short,Close
SUVEN.NS,2024-10-09,143,126.02,142.1,,146.86,Long,Open
SUVENPHAR.NS,2024-09-23,1205,598.0,,1271.61,1287.9,Short,Close
SUVIDHAA.NS,2024-08-27,5,5.15,,6.07,6.15,Short,Close
SUYOG.BO,2024-09-25,1587,,,1678.69,1695.0,Short,Close
SUZLON.NS,2024-09-16,77,37.9,,85.3,86.04,Short,Close
SVAMSOF.BO,2024-10-08,4,3.11,2.96,,3.46,Long,Open
SVARTCORP.BO,2024-08-23,5,4.52,,5.32,5.47,Short,Close
SVCIND.BO,2024-09-25,5,3.72,,5.98,6.7,Short,Close
SVGLOBAL.BO,2024-10-08,150,95.05,149.23,,176.9,Long,Open
SVLL.NS,2024-09-27,313,202.55,,334.3,339.4,Short,Close
SVPGLOB.BO,2024-08-21,7,8.61,,7.84,7.93,Short,Close
SW1.BO,2021-01-20,82,17.65,20.15,,22.0,Long,Open
SWADPOL.BO,2024-09-26,106,111.05,,123.49,126.15,Short,Close
SWAGTAM.BO,2024-09-23,82,74.35,54.45,,59.94,Long,Open
SWANENERGY.NS,2024-10-09,559,509.55,553.74,,576.8,Long,Open
SWARAJENG.NS,2024-09-04,3076,2148.0,,3399.85,3470.0,Short,Close
SWARNSAR.BO,2024-10-01,52,26.85,,55.03,56.04,Short,Close
SWASTIKA.BO,2024-10-04,220,179.02,179.85,,192.75,Long,Open
SWASTIVI.BO,2024-09-20,8,6.31,,8.99,9.37,Short,Close
SWELECTES.NS,2024-09-18,1185,1066.0,,1330.75,1360.0,Short,Close
SWITCHTE.BO,2024-09-27,64,63.0,,70.49,72.2,Short,Close
SWORDEDGE.BO,2024-07-26,0,0.25,,0.35,0.36,Short,Close
SWSOLAR.NS,2024-09-13,541,660.0,,749.42,758.45,Short,Close
SYBLY.BO,2024-10-09,8,6.8,7.07,,9.44,Long,Open
SYLPH.BO,2024-10-03,1,,,1.47,1.63,Short,Close
SYMBIOX.BO,2024-10-09,3,2.6,3.15,,4.53,Long,Open
SYMPHONY.NS,2024-09-18,1798,913.0,1457.24,,1605.0,Long,Open
SYNCOMF.BO,2024-10-08,22,11.0,19.62,,22.8,Long,Open
SYNGENE.NS,2024-09-16,886,607.65,,939.96,945.25,Short,Close
SYNTHFO.BO,2024-10-04,94,60.76,94.94,,103.9,Long,Open
SYSCHEM.BO,2024-08-23,41,55.0,,51.02,51.8,Short,Close
SYSTMTXC.BO,2024-10-09,1712,1122.5,1639.81,,1870.0,Long,Open
TAALENT.BO,2024-09-16,2799,2200.0,,3017.0,3044.0,Short,Close
TAAZAINT.BO,2024-09-06,4,5.65,,4.36,4.36,Short,Close
TAIIND.BO,2024-09-19,40,38.0,38.65,,41.48,Long,Open
TAINWALCHM.NS,2024-10-07,282,192.11,232.33,,251.31,Long,Open
TAJGVK.NS,2024-10-07,306,306.0,,299.84,319.0,Short,Close
TAKE.NS,2024-10-08,20,17.63,18.87,,23.69,Long,Open
TALBROAUTO.NS,2024-10-08,326,312.0,305.5,,354.0,Long,Open
TALBROSENG.BO,2024-08-26,618,613.0,,695.0,708.0,Short,Close
TANAA.BO,2024-10-09,495,460.0,488.0,,534.0,Long,Open
TANFACIND.BO,2024-08-23,1966,1749.95,,2346.76,2369.0,Short,Close
TANLA.NS,2024-08-27,861,782.05,,973.07,983.4,Short,Close
TARAI.BO,2024-10-07,9,8.62,8.61,,9.84,Long,Open
TARAPUR.BO,2024-10-07,22,11.3,18.72,,23.67,Long,Open
TARC.NS,2024-10-04,257,185.0,,264.56,269.55,Short,Close
TARINI.BO,2024-09-27,24,10.5,,30.5,30.5,Short,Close
TARMAT.NS,2024-10-09,85,77.8,80.41,,85.39,Long,Open
TASTYBITE.NS,2024-09-23,12367,9820.0,,13475.25,13567.0,Short,Close
TATACHEM.NS,2024-10-03,1105,1011.1,,1127.81,1140.0,Short,Close
TATACOMM.NS,2024-10-01,1949,1720.05,,2164.16,2175.0,Short,Close
TATACONSUM.NS,2024-07-24,1118,828.25,,1232.31,1247.1,Short,Close
TATAELXSI.NS,2024-08-28,7614,7335.0,,8719.25,9080.0,Short,Close
TATAINVEST.NS,2024-08-28,6549,2401.0,,7838.77,8074.25,Short,Close
TATAMETALI.NS,2024-02-02,1111,868.2,1068.97,,1099.8,Long,Open
TATAMOTORS.NS,2024-08-29,939,593.3,,1123.0,1142.0,Short,Close
TATAMTRDVR.BO,2024-08-07,765,618.95,706.57,,804.6,Long,Open
TATAPOWER.NS,2024-09-30,461,400.0,,485.09,494.85,Short,Close
TATASTEEL.NS,2024-09-30,159,142.35,,169.45,170.18,Short,Close
TATASTLLP.NS,2023-11-09,830,779.1,795.01,,804.0,Long,Open
TATAYODOGA.BO,2024-05-22,92,66.7,,109.09,110.45,Short,Close
TATIAGLOB.BO,2024-10-09,3,3.0,3.23,,3.51,Long,Open
TAVERNIER.BO,2024-09-09,37,7.3,35.58,,35.58,Long,Open
TBZ.NS,2024-10-09,285,93.05,273.61,,293.0,Long,Open
TCFCFINQ.BO,2024-08-30,70,52.3,,75.93,76.6,Short,Close
TCI.NS,2024-09-10,1025,757.65,1085.13,,1136.2,Long,Open
TCIEXP.NS,2024-09-19,1042,1000.0,,1140.34,1157.95,Short,Close
TCIFINANCE.NS,2024-09-24,13,11.91,,16.11,16.11,Short,Close
TCIIND.BO,2024-10-09,1390,1226.0,1389.96,,1390.0,Long,Open
TCMLMTD.BO,2024-09-24,47,44.26,43.49,,45.99,Long,Open
TCNSBRANDS.NS,2024-08-16,583,329.0,551.36,,618.9,Long,Open
TCPLPACK.NS,2024-10-08,3365,2015.0,3238.55,,3573.5,Long,Open
TCS.NS,2024-08-30,4253,3829.4,,4566.14,4592.25,Short,Close
TDPOWERSYS.NS,2024-09-30,389,281.0,,417.06,419.75,Short,Close
TDSL.BO,2024-10-08,13,9.36,12.42,,14.7,Long,Open
TEAMLEASE.NS,2024-08-23,3042,2751.05,,3241.94,3270.75,Short,Close
TECHIN.NS,2024-10-04,51,23.0,,54.21,54.21,Short,Close
TECHM.NS,2024-10-04,1659,1426.75,1605.35,,1664.8,Long,Open
TECHNOE.NS,2024-10-07,1667,1453.2,1560.11,,1680.0,Long,Open
TEJASNET.NS,2024-09-02,1179,651.25,,1356.25,1369.0,Short,Close
TEJNAKSH.BO,2024-10-09,25,23.0,23.87,,29.35,Long,Open
TELECANOR.BO,2024-10-04,7,5.25,6.27,,6.75,Long,Open
TEMBO.NS,2024-09-27,481,200.0,,527.38,531.8,Short,Close
TERAI.BO,2024-09-27,182,82.61,,193.55,193.55,Short,Close
TERASOFT.NS,2024-10-08,85,70.0,78.67,,95.7,Long,Open
TEXELIN.BO,2024-09-23,82,32.55,,100.33,100.78,Short,Close
TEXINFRA.NS,2024-09-23,111,124.63,,132.96,133.91,Short,Close
TEXMOPIPES.NS,2024-09-11,72,73.05,,82.96,86.45,Short,Close
TEXRAIL.NS,2024-08-13,189,110.7,,260.93,262.95,Short,Close
TFCILTD.NS,2024-09-11,152,150.0,,186.67,187.8,Short,Close
TFL.NS,2024-09-18,33,9.05,,38.14,38.68,Short,Close
TGBHOTELS.NS,2024-10-09,15,14.03,15.18,,15.85,Long,Open
TGVSL.BO,2024-09-03,95,80.75,96.19,,102.3,Long,Open
THACKER.BO,2024-10-08,1197,1110.0,1137.15,,1280.0,Long,Open
THAKDEV.BO,2024-09-27,207,167.0,,241.81,249.65,Short,Close
THANGAMAYL.NS,2024-10-08,2596,1636.5,2234.44,,2525.0,Long,Open
THEINVEST.NS,2024-09-25,193,160.0,,210.53,214.7,Short,Close
THEJO.NS,2024-09-13,2498,2211.15,,2770.21,2792.95,Short,Close
THEMISMED.NS,2024-10-09,270,180.55,265.39,,303.0,Long,Open
THERMAX.NS,2024-10-04,5171,4171.35,4922.23,,5575.05,Long,Open
THIRDFIN.BO,2024-09-19,143,105.85,,165.32,167.6,Short,Close
THOMASCOOK.NS,2024-09-17,195,180.0,,217.88,219.8,Short,Close
THOMASCOTT.NS,2024-09-25,216,224.8,,269.74,274.99,Short,Close
THYROCARE.NS,2024-08-26,820,568.0,,907.78,931.35,Short,Close
TI.NS,2024-10-08,298,224.25,284.85,,329.9,Long,Open
TIDEWATER.NS,2024-09-20,2130,1643.65,2271.61,,2800.0,Long,Open
TIGERLOGS.BO,2024-10-08,68,31.99,57.01,,72.38,Long,Open
TIGLOB.BO,2024-09-20,208,221.6,,216.86,237.95,Short,Close
TIIL.NS,2024-09-27,3081,1532.5,,3344.73,3379.9,Short,Close
TIINDIA.NS,2024-10-01,4184,3859.5,,4361.64,4406.0,Short,Close
TIJARIA.NS,2024-10-01,12,12.76,10.1,,15.4,Long,Open
TIL.NS,2024-10-04,305,321.9,305.43,,374.0,Long,Open
TILAK.BO,2024-10-08,5,3.01,4.46,,6.3,Long,Open
TIMESGTY.NS,2024-10-01,134,113.05,,143.97,146.96,Short,Close
TIMETECHNO.NS,2024-10-08,391,369.5,364.91,,446.8,Long,Open
TIMEX.BO,2024-08-30,124,126.8,,157.24,158.8,Short,Close
TIMKEN.NS,2024-09-24,3744,3753.45,,3915.94,3958.95,Short,Close
TINNARUBR.BO,2024-10-09,1544,1420.0,1494.4,,1549.6,Long,Open
TINPLATE.NS,2024-01-02,431,374.6,,457.95,461.9,Short,Close
TIPSINDLTD.NS,2024-09-25,750,346.45,683.01,,706.0,Long,Open
TIRSARJ.BO,2024-10-08,17,16.02,16.53,,21.0,Long,Open
TIRUMALCHM.NS,2024-09-16,317,221.0,,352.51,359.5,Short,Close
TIRUPATIFL.NS,2024-09-18,31,14.0,,37.47,37.47,Short,Close
TIRUSTA.BO,2024-10-04,178,152.1,146.32,,172.9,Long,Open
TITAANIUM.BO,2024-09-05,34,27.15,29.7,,29.7,Long,Open
TITAGARH.NS,2024-09-20,1096,995.05,1264.46,,1509.8,Long,Open
TITAN.NS,2024-09-30,3493,3126.1,,3844.16,3867.0,Short,Close
TITANBIO.BO,2024-09-30,752,550.05,663.25,,825.0,Long,Open
TITANSEC.BO,2024-10-07,48,36.16,42.97,,45.9,Long,Open
TNPETRO.NS,2024-08-27,89,78.5,,102.25,104.0,Short,Close
TNPL.NS,2024-07-02,206,203.6,,288.5,294.0,Short,Close
TNSTLTU.BO,2024-08-29,21,12.45,16.38,,16.38,Long,Open
TNTELE.NS,2024-10-03,10,10.41,,10.9,11.09,Short,Close
TOKYOFIN.BO,2024-10-08,25,22.2,23.16,,26.0,Long,Open
TOKYOPLAST.NS,2024-10-08,120,118.0,114.87,,128.3,Long,Open
TORNTPHARM.NS,2024-05-10,3557,1448.8,2549.38,,2782.85,Long,Open
TORNTPOWER.NS,2024-10-09,1935,1295.1,1910.71,,1984.7,Long,Open
TOTAL.NS,2024-06-26,87,128.0,,127.04,132.0,Short,Close
TOUCHWOOD.NS,2024-09-18,157,131.5,,175.19,177.59,Short,Close
TPLPLASTEH.NS,2024-09-17,101,74.65,,115.35,116.5,Short,Close
TPROJECT.BO,2024-10-03,4,2.92,3.66,,3.99,Long,Open
TRABI.BO,2024-07-12,8,3.62,,10.47,10.66,Short,Close
TRANSCHEM.BO,2024-10-08,45,35.45,40.94,,46.5,Long,Open
TRANSCOR.BO,2024-10-09,36,33.38,35.16,,42.99,Long,Open
